id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
285,0.5,0.6000000238418579,-45.30342102050781,2,126,125
286,0.0,0.03999999910593033,-52.16462326049805,2,127,126
287,0.03999999910593033,0.15000000596046448,-50.95956039428711,22,128,126
288,0.15000000596046448,0.3199999928474426,-34.7303581237793,27,128,126
289,0.3199999928474426,0.5299999713897705,-45.254493713378906,57,128,126
290,0.5299999713897705,0.6240000128746033,-50.63020324707031,2,129,126
291,0.0,0.029999999329447746,-55.56410217285156,2,130,127
292,0.029999999329447746,0.23999999463558197,-53.4534912109375,58,131,127
293,0.23999999463558197,0.28999999165534973,-56.302093505859375,48,131,127
294,0.28999999165534973,0.6000000238418579,-40.658836364746094,51,131,127
295,0.6000000238418579,0.6959999799728394,-43.865272521972656,2,132,127
296,0.0,0.05000000074505806,-51.463966369628906,2,133,128
297,0.05000000074505806,0.17000000178813934,-54.62971115112305,45,134,128
298,0.17000000178813934,0.44999998807907104,-49.44585418701172,54,134,128
299,0.44999998807907104,0.6100000143051147,-42.695003509521484,48,134,128
300,0.6100000143051147,0.7200000286102295,-44.73809051513672,2,135,128
301,0.0,0.05000000074505806,-56.09527587890625,2,136,129
302,0.05000000074505806,0.15000000596046448,-47.251441955566406,11,137,129
303,0.15000000596046448,0.23000000417232513,-51.01262664794922,48,137,129
304,0.23000000417232513,0.2800000011920929,-55.38157272338867,24,137,129
305,0.2800000011920929,0.5,-45.01660919189453,29,137,129
306,0.5,0.6000000238418579,-47.02996063232422,2,138,129
307,0.0,0.05000000074505806,-45.63789749145508,2,139,13
308,0.05000000074505806,0.1599999964237213,-51.57583999633789,60,140,13
309,0.1599999964237213,0.20000000298023224,-53.080955505371094,57,140,13
310,0.20000000298023224,0.5199999809265137,-49.46160125732422,20,140,13
311,0.5199999809265137,0.6240000128746033,-45.782447814941406,2,141,13
312,0.0,0.03999999910593033,-58.08098220825195,2,142,130
313,0.03999999910593033,0.1899999976158142,-50.59596252441406,58,143,130
314,0.1899999976158142,0.23999999463558197,-59.24689865112305,60,143,130
315,0.23999999463558197,0.5400000214576721,-43.732566833496094,51,143,130
316,0.5400000214576721,0.6800000071525574,-52.40778350830078,68,143,130
317,0.6800000071525574,0.7680000066757202,-44.43995666503906,2,144,130
318,0.0,0.029999999329447746,-50.61872482299805,2,145,131
319,0.029999999329447746,0.20000000298023224,-53.04078674316406,58,146,131
320,0.20000000298023224,0.3499999940395355,-40.510074615478516,27,146,131
321,0.3499999940395355,0.4699999988079071,-38.81895065307617,48,146,131
322,0.4699999988079071,0.5699999928474426,-55.05573272705078,24,146,131
323,0.5699999928474426,0.671999990940094,-46.10544204711914,2,147,131
324,0.0,0.05000000074505806,-50.193138122558594,2,148,132
325,0.05000000074505806,0.12999999523162842,-58.28703308105469,37,149,132
326,0.12999999523162842,0.25999999046325684,-43.628177642822266,8,149,132
327,0.25999999046325684,0.36000001430511475,-55.86042022705078,56,149,132
328,0.36000001430511475,0.5799999833106995,-43.70681381225586,41,149,132
329,0.5799999833106995,0.6480000019073486,-44.35720443725586,2,150,132
330,0.0,0.03999999910593033,-49.61474609375,2,151,133
331,0.03999999910593033,0.2199999988079071,-57.46248245239258,59,152,133
332,0.2199999988079071,0.41999998688697815,-47.27042770385742,30,152,133
333,0.41999998688697815,0.49000000953674316,-55.980712890625,60,152,133
334,0.49000000953674316,0.5759999752044678,-43.797447204589844,2,153,133
335,0.0,0.05000000074505806,-44.75751495361328,2,154,134
336,0.05000000074505806,0.17000000178813934,-53.075191497802734,23,155,134
