id,begin,end,utterance_id,word_id,pronunciation_id
744,0.38999998569488525,0.47999998927116394,39,175734,183488
745,0.47999998927116394,0.8500000238418579,39,101897,106621
746,0.8500000238418579,0.8823750019073486,39,1,1
747,0.0,0.33000001311302185,4,43748,45626
748,0.33000001311302185,0.3629375100135803,4,1,1
749,0.0,0.3199999928474426,40,96081,100631
750,0.3199999928474426,0.42524999380111694,40,1,1
751,0.0,0.23999999463558197,41,53649,56180
752,0.23999999463558197,0.29881250858306885,41,1,1
753,0.0,0.029999999329447746,42,1,1
754,0.029999999329447746,0.38999998569488525,42,82268,86125
755,0.38999998569488525,0.42375001311302185,42,1,1
756,0.0,0.28999999165534973,43,17559,18458
757,0.28999999165534973,0.4699999988079071,43,119267,124498
758,0.4699999988079071,0.8100000023841858,43,194517,203079
759,0.8100000023841858,0.8521875143051147,43,1,1
760,0.0,0.3400000035762787,44,108491,113378
761,0.3400000035762787,0.39937499165534973,44,1,1
762,0.0,0.1899999976158142,45,69637,73086
763,0.1899999976158142,0.6700000166893005,45,167462,174916
764,0.6700000166893005,0.7118750214576721,45,1,1
765,0.0,0.3499999940395355,46,176155,183924
766,0.3499999940395355,0.3842499852180481,46,1,1
767,0.0,0.029999999329447746,47,1,1
768,0.029999999329447746,0.09000000357627869,47,84688,88643
769,0.09000000357627869,0.30000001192092896,47,78412,82149
770,0.30000001192092896,0.3499999940395355,47,7,9
771,0.3499999940395355,1.0399999618530273,47,147613,154321
772,1.0399999618530273,1.2799999713897705,47,184207,192232
773,1.2799999713897705,1.649999976158142,47,163227,170526
774,1.649999976158142,1.7608749866485596,47,1,1
775,0.0,0.029999999329447746,48,1,1
776,0.029999999329447746,0.1899999976158142,48,159175,166369
777,0.1899999976158142,0.5099999904632568,48,157449,164567
778,0.5099999904632568,0.6899999976158142,48,156598,163688
779,0.6899999976158142,1.2000000476837158,48,159381,166581
780,1.2000000476837158,1.2289375066757202,48,1,1
781,0.0,0.3400000035762787,49,191850,200130
782,0.3400000035762787,0.44356250762939453,49,1,1
783,0.0,0.36000001430511475,5,41255,43053
784,0.36000001430511475,0.41975000500679016,5,1,1
785,0.0,0.17000000178813934,50,49131,51438
786,0.17000000178813934,0.38999998569488525,50,89641,94038
787,0.38999998569488525,0.42137500643730164,50,1,1
788,0.0,0.4000000059604645,51,11073,11744
789,0.4000000059604645,0.4338749945163727,51,1,1
790,0.0,0.029999999329447746,52,1,1
791,0.029999999329447746,0.1899999976158142,52,159175,166369
792,0.1899999976158142,0.4699999988079071,52,104435,109238
793,0.4699999988079071,0.6800000071525574,52,89641,94038
794,0.6800000071525574,0.7064999938011169,52,1,1
795,0.0,0.09000000357627869,53,84688,88643
796,0.09000000357627869,0.1899999976158142,53,196969,205690
797,0.1899999976158142,0.4099999964237213,53,101993,106720
798,0.4099999964237213,0.5299999713897705,53,178185,186022
799,0.5299999713897705,0.8500000238418579,53,19668,20605
800,0.8500000238418579,0.913687527179718,53,1,1
801,0.0,0.10000000149011612,54,84688,88643
802,0.10000000149011612,0.20000000298023224,54,4449,4760
803,0.20000000298023224,0.6000000238418579,54,73495,77080
