file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
meet-you-9b300726,0.0,0.5731875,corpus,-57.001075075383774,-55.45834503173828,1.087993361007605,14.804815679434565
write-e1d0c6c1,0.0,0.4019375,corpus,-59.7395751953125,-61.676291147867836,1.087993361007605,22.68804323298329
bright-0570b92f,0.0,0.417875,corpus,-57.785743350074405,-59.376956939697266,1.087993361007605,18.35227016086348
kite-34e1c787,0.0,0.3965,corpus,-60.69913940429687,-63.66617075602213,1.087993361007605,17.92382010212425
light-dfccc06f,0.0,0.399125,corpus,-60.183294677734374,-61.808581034342446,1.087993361007605,22.72966134878304
black-n-white-8a21483f,0.0,0.8521875,corpus,-53.90647977941177,-53.58754772610135,1.0857241378270774,18.776753091119545
baby-6cf34755,0.0,0.433875,corpus,-48.99659338662791,-51.646799087524414,1.0857241378270774,14.916154062916387
booking-2065075f,0.0,0.4454375,corpus,-59.677001953125,-56.67285385131836,1.0857241378270774,13.71521840239592
bird-cd92815b,0.0,0.325,corpus,-57.92593661221591,-61.478293100992836,1.0857241378270774,15.768074906759772
begin-8cbd0a74,0.0,0.4454375,corpus,-53.38372938368055,-52.67626266479492,1.0857241378270774,14.845822073078924
food-39ccb32d,0.0,0.442625,corpus,-56.31855912642045,-61.13610076904297,1.0799136097158346,14.652019352746326
nice-to-meet-you-a2a75a27,0.0,1.038,corpus,-58.04809100811298,-58.02556838989258,1.0762016410934854,14.403586055594065
hey-you-59818cf1,0.0,0.50675,corpus,-51.377034505208336,-48.9395227432251,1.0758450833653372,15.520466845870398
world-7c211433,0.0,0.4435625,corpus,-55.66445090553977,-56.798733711242676,1.061270726742965,20.682331250261058
keep-1264bdfe,0.0,0.4195,corpus,-53.157400948660715,-56.96743901570638,1.059832528843963,23.41754334481835
feet-67c0fcca,0.0,0.45425,corpus,-52.560465494791664,-56.8723398844401,1.059832528843963,16.309519561236264
river-08fbe5a2,0.0,0.3901875,corpus,-56.84313025841346,-55.079304695129395,1.0543396260657711,12.680262196614406
salary-47dfeb55,0.0,0.653,corpus,-50.22787334735577,-46.96546096801758,1.0489043885168856,17.329351837420035
salt-n-pepper-5dc3030e,0.0,1.0129375,corpus,-59.9452013072401,-59.746056365966794,1.046164508640431,14.013695595580089
paper-950593b1,0.0,0.4615625,corpus,-60.88576341711956,-61.803335189819336,1.046164508640431,13.844151016021048
silver-f8248e12,0.0,0.5136875,corpus,-60.657341452205884,-59.53454055786133,1.0461639045642768,11.707068806331659
later-3f14ecc8,0.0,0.4106875,corpus,-51.58926019435975,-49.493632316589355,1.0210599383485215,13.403596669763875
go-out-5b4374ca,0.0,0.5531875,corpus,-54.61305042613636,-62.5604944229126,1.0005099682801752,18.810616263476753
tin-f2691976,0.0,0.362625,corpus,-52.137420654296875,-50.236016591389976,0.9948196906911796,11.637105154085708
soon-3f934e4f,0.0,0.454875,corpus,-53.459537760416666,-51.073482513427734,0.9948196906911796,13.764095972957195
move-379d6ce9,0.0,0.376125,corpus,-51.25297787314967,-52.77092488606771,0.954397322546245,23.61400382071473
go-out-52f7f7cc,0.0,0.5531875,corpus,-54.765904651988635,-61.82679557800293,0.9475759145054272,18.810616263476753
see-you-8b9c4b13,0.0,0.560125,corpus,-52.26772199358259,-47.44076061248779,0.9470211723487953,13.937660362281854
speak-up-137687d0,0.0,0.6298125,corpus,-61.358619326636905,-63.31161626180013,0.9470210573316804,22.156406076607873
culture-8f2e7cd7,0.0,0.522375,corpus,-63.91322678786058,-62.47577590942383,0.9344061415947805,10.923791204228177
three-b802f384,0.0,0.4323125,corpus,-56.64370230741279,-57.26980717976888,0.9054588575522875,13.515369913641074
the-rabbit-ran-down-the-road-5a59d7e5,0.0,1.440125,corpus,-52.19628228081597,-54.451697773403595,0.9015934781828734,16.789877614820853
red-78988010,0.0,0.33225,corpus,-59.73410126657197,-60.733994801839195,0.8986740562914818,14.935412299576713
friend-e69867ca,0.0,0.4775,corpus,-52.95963033040365,-55.79990577697754,0.8986738991870117,13.499976397919944
about-5780daf6,0.0,0.4725625,corpus,-60.569943691821805,-63.78944492340088,0.8883195927417908,18.602857413918265
small-89f6229a,0.0,0.502125,corpus,-54.732412109375,-52.24669361114502,0.8619836576887961,15.65994290360807
lazy-1078cf41,0.0,0.492,corpus,-54.862723214285715,-53.70596122741699,0.8564445335418353,13.233413993010721
water-6d5a4592,0.0,0.420125,corpus,-54.55522228422619,-53.09023380279541,0.8434697754772619,12.10345495590402
sister-1dd09baa,0.0,0.560125,corpus,-63.39125714983259,-62.036808013916016,0.8434691714011077,11.923927426162889
i-love-it-26ac68d2,0.0,0.6000625,corpus,-55.550480143229166,-56.024094899495445,0.8370458520145171,20.58229579897255
round-f0590a6d,0.0,0.448375,corpus,-52.41004774305556,-57.87900638580322,0.8216706910679742,16.101638096884393
sound-5e2e97c3,0.0,0.502125,corpus,-56.5786181640625,-57.94278430938721,0.8216685070322848,14.955789857353347
wait-daaad336,0.0,0.4319375,corpus,-50.300287291061046,-54.76447868347168,0.8138000093983937,20.301187165513458
white-528cef87,0.0,0.40875,corpus,-59.89800281059451,-60.834434509277344,0.7952948081506637,17.29378312689728
tree-80655da8,0.0,0.36325,corpus,-56.78735690646701,-60.53759765625,0.7941365834827411,14.13607007439071
read-a7afddb6,0.0,0.3903125,corpus,-55.6369879306891,-57.677197774251304,0.7510857613461867,16.78324661530037
see-it-e4233811,0.0,0.46725,corpus,-55.206283244680854,-52.68064212799072,0.7016902033240573,15.839974902224847
could-you-4a835a53,0.0,0.4973125,corpus,-59.8473193359375,-61.84496078491211,0.6440121817157406,14.694303213566064
road-4adfa579,0.0,0.3786875,corpus,-57.35036749588816,-61.854574839274086,0.5113196996629373,15.434979192913072
you-8af56de6,0.0,0.3180625,corpus,-56.74142837524414,-52.43649673461914,0.48954777157140533,13.991292549753142
